DDT_hr,Vol_cf,Max_Inflow_cfs,Max_Depth_ft,Max_Storage_Vol_cf,Treated_mgal,Total_mgal,Capture_Efficiency_%,Flow_Balance_Error_%
96,2000,32.09,1.11,2214.0,26.468,850.201,3.113146185431445,0.0
96,3000,32.09,1.11,3321.0,38.698,850.194,4.5516670312893295,0.0
96,4000,32.09,1.11,4427.0,50.637,850.186,5.955990806717589,0.0
96,5000,32.09,1.11,5534.0,62.305,850.179,7.32845671323333,0.0
96,7500,32.09,1.11,8300.0,90.197,850.16,10.609414698409712,-0.0
96,10000,32.09,1.11,11065.0,116.711,850.141,13.728428578318185,0.0
96,12500,32.09,1.11,13830.0,142.331,850.123,16.74240080553049,0.0
96,15000,32.09,1.11,16594.0,166.703,850.104,19.60971834034424,-0.0
96,17500,32.09,1.11,19357.0,190.095,850.085,22.36188145891293,-0.0
96,20000,32.09,1.11,22120.0,212.947,850.067,25.0506136575117,-0.0
